"Textbox4","Textbox7","Fångstområde1","StationsNr1","DJUPSTRATUM","Störning1","Date","Ansträngning","Fångsttyp1","Artbestämning","Antal1","Vikt","Beräknad_vikt1","Antal_per_anstr1","Fisketid","Antal_Redskap","Lat","Long","Information","Year","Station","Env_Station","Date_env","Mean_chla","Depth","Date_Diff"
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Mört",1,NA,0.024,1,1,1,63.5168,19.7563,NA,2009,"4","B7",2009-08-14,2.36,10,0
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Nors",22,NA,0.642,22,1,1,63.5168,19.7563,NA,2009,"4","B7",2009-08-14,2.36,10,0
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Sik",13,NA,1.042,13,1,1,63.5168,19.7563,NA,2009,"4","B7",2009-08-14,2.36,10,0
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Siklöja",3,NA,0.153,3,1,1,63.5168,19.7563,NA,2009,"4","B7",2009-08-14,2.36,10,0
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Skarpsill",3,NA,0.093,3,1,1,63.5168,19.7563,NA,2009,"4","B7",2009-08-14,2.36,10,0
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Strömming",2,NA,0.074,2,1,1,63.5168,19.7563,NA,2009,"4","B7",2009-08-14,2.36,10,0
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2010-08-11,1,"Provfiskad ","Abborre",11,1.631,1.837,11,1,1,63.5168,19.7563,NA,2010,"4","B7",2010-08-03,2.585,10,8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2010-08-11,1,"Provfiskad ","Gärs",23,0.552,0.598,23,1,1,63.5168,19.7563,NA,2010,"4","B7",2010-08-03,2.585,10,8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2010-08-11,1,"Provfiskad ","Nors",1,0.015,0.015,1,1,1,63.5168,19.7563,NA,2010,"4","B7",2010-08-03,2.585,10,8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2010-08-11,1,"Provfiskad ","Sik",1,0.6,0.546,1,1,1,63.5168,19.7563,NA,2010,"4","B7",2010-08-03,2.585,10,8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2010-08-11,1,"Provfiskad ","Stäm",3,0.316,0.338,3,1,1,63.5168,19.7563,NA,2010,"4","B7",2010-08-03,2.585,10,8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2011-08-10,1,"Provfiskad ","Abborre",34,1.425,1.498,34,1,1,63.5168,19.7563,NA,2011,"4","B7",2011-08-23,4.31,10,-13
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2011-08-10,1,"Provfiskad ","Gärs",18,0.246,0.268,18,1,1,63.5168,19.7563,NA,2011,"4","B7",2011-08-23,4.31,10,-13
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2011-08-10,1,"Provfiskad ","Mört",29,2.362,2.31,29,1,1,63.5168,19.7563,NA,2011,"4","B7",2011-08-23,4.31,10,-13
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2011-08-10,1,"Provfiskad ","Nors",8,0.107,0.107,8,1,1,63.5168,19.7563,NA,2011,"4","B7",2011-08-23,4.31,10,-13
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2011-08-10,1,"Provfiskad ","Sik",3,0.051,0.05,3,1,1,63.5168,19.7563,NA,2011,"4","B7",2011-08-23,4.31,10,-13
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2011-08-10,1,"Provfiskad ","Strömming",5,0.185,0.147,5,1,1,63.5168,19.7563,NA,2011,"4","B7",2011-08-23,4.31,10,-13
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2011-08-10,1,"Provfiskad ","Stäm",1,0.065,0.064,1,1,1,63.5168,19.7563,NA,2011,"4","B7",2011-08-23,4.31,10,-13
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2011-08-10,1,"Provfiskad ","Tånglake",3,0.075,0.081,3,1,1,63.5168,19.7563,NA,2011,"4","B7",2011-08-23,4.31,10,-13
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2012-08-10,1,"Provfiskad ","Abborre",2,0.167,0.157,2,1,1,63.5168,19.7563,NA,2012,"4","B7",2012-07-31,2.09,10,10
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2012-08-10,1,"Provfiskad ","Gärs",41,0.537,0.574,41,1,1,63.5168,19.7563,NA,2012,"4","B7",2012-07-31,2.09,10,10
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2012-08-10,1,"Provfiskad ","Mört",2,0.1,0.113,2,1,1,63.5168,19.7563,NA,2012,"4","B7",2012-07-31,2.09,10,10
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2012-08-10,1,"Provfiskad ","Nors",8,0.119,0.116,8,1,1,63.5168,19.7563,NA,2012,"4","B7",2012-07-31,2.09,10,10
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2012-08-10,1,"Provfiskad ","Sik",1,0.047,0.052,1,1,1,63.5168,19.7563,NA,2012,"4","B7",2012-07-31,2.09,10,10
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2012-08-10,1,"Provfiskad ","Strömming",1,0.018,0.015,1,1,1,63.5168,19.7563,NA,2012,"4","B7",2012-07-31,2.09,10,10
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2012-08-10,1,"Provfiskad ","Stäm",2,0.259,0.272,2,1,1,63.5168,19.7563,NA,2012,"4","B7",2012-07-31,2.09,10,10
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Provfiskad ","Abborre",20,1.563,1.8,20,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Provfiskad ","Gärs",15,0.461,0.531,15,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Provfiskad ","Id",1,0.087,0.111,1,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Provfiskad ","Mört",8,0.855,0.835,8,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Provfiskad ","Nors",12,0.231,0.227,12,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Provfiskad ","Sik",1,0.524,0.502,1,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Provfiskad ","Strömming",1,0.018,0.019,1,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Provfiskad ","Tånglake",2,0.041,0.038,2,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2013-08-08,1,"Skadad fångst ospecificerat ","Strömming",1,0.024,0.034,1,1,1,63.5168,19.7563,NA,2013,"4","B7",2013-08-13,2.635,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Abborre",19,1.979,2.139,19,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Gärs",20,0.394,0.443,20,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Lax",1,0.498,0.477,1,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Mört",18,2.467,2.389,18,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Nors",2,0.043,0.035,2,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Siklöja",1,0.024,0.02,1,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Strömming",1,0.039,0.034,1,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Stäm",1,0.113,0.102,1,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2014-08-06,1,"Provfiskad ","Tånglake",1,0.025,0.026,1,1,1,63.5168,19.7563,NA,2014,"4","B7",2014-08-14,3.68,10,-8
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Abborre",13,1.339,1.378,13,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Gärs",45,0.943,1.058,45,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Mört",12,1.463,1.483,12,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Nors",40,0.89,0.798,40,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Sik",1,0.116,0.112,1,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Skarpsill",1,0.015,0.018,1,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Storspigg",1,0.004,0.004,1,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Strömming",5,0.132,0.122,5,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2016-08-11,1,"Provfiskad ","Tånglake",1,0.019,0.018,1,1,1,63.5168,19.7563,NA,2016,"4","B7",2016-08-16,2.73,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2017-08-11,1,"Provfiskad ","Gärs",57,1.49,1.721,57,1,1,63.5168,19.7563,NA,2017,"4","B7",2017-08-16,3.44,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2017-08-11,1,"Provfiskad ","Nors",16,0.289,0.283,16,1,1,63.5168,19.7563,NA,2017,"4","B7",2017-08-16,3.44,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2017-08-11,1,"Provfiskad ","Sik",10,1.503,1.636,10,1,1,63.5168,19.7563,NA,2017,"4","B7",2017-08-16,3.44,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2017-08-11,1,"Provfiskad ","Strömming",4,0.104,0.102,4,1,1,63.5168,19.7563,NA,2017,"4","B7",2017-08-16,3.44,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2017-08-11,1,"Provfiskad ","Tånglake",1,0.011,0.01,1,1,1,63.5168,19.7563,NA,2017,"4","B7",2017-08-16,3.44,10,-5
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2018-08-15,1,"Provfiskad ","Abborre",5,0.493,0.542,5,1,1,63.5168,19.7563,NA,2018,"4","B7",2018-08-13,3.41,10,2
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2018-08-15,1,"Provfiskad ","Gärs",7,0.089,0.103,7,1,1,63.5168,19.7563,NA,2018,"4","B7",2018-08-13,3.41,10,2
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2018-08-15,1,"Provfiskad ","Mört",3,0.459,0.459,3,1,1,63.5168,19.7563,NA,2018,"4","B7",2018-08-13,3.41,10,2
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2018-08-15,1,"Provfiskad ","Nors",7,0.11,0.108,7,1,1,63.5168,19.7563,NA,2018,"4","B7",2018-08-13,3.41,10,2
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2018-08-15,1,"Provfiskad ","Sik",2,0.275,0.313,2,1,1,63.5168,19.7563,NA,2018,"4","B7",2018-08-13,3.41,10,2
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2018-08-15,1,"Provfiskad ","Strömming",9,0.237,0.238,9,1,1,63.5168,19.7563,NA,2018,"4","B7",2018-08-13,3.41,10,2
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2018-08-15,1,"Provfiskad ","Tånglake",1,0.014,0.015,1,1,1,63.5168,19.7563,NA,2018,"4","B7",2018-08-13,3.41,10,2
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2019-08-07,1,"Provfiskad ","Abborre",18,2.256,2.413,18,1,1,63.5168,19.7563,NA,2019,"4","B7",2019-08-06,2.47,10,1
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2019-08-07,1,"Provfiskad ","Gärs",34,0.817,0.974,34,1,1,63.5168,19.7563,NA,2019,"4","B7",2019-08-06,2.47,10,1
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2019-08-07,1,"Provfiskad ","Mört",14,1.834,1.853,14,1,1,63.5168,19.7563,NA,2019,"4","B7",2019-08-06,2.47,10,1
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2019-08-07,1,"Provfiskad ","Nors",12,0.258,0.251,12,1,1,63.5168,19.7563,NA,2019,"4","B7",2019-08-06,2.47,10,1
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2019-08-07,1,"Provfiskad ","Sik",2,0.072,0.069,2,1,1,63.5168,19.7563,NA,2019,"4","B7",2019-08-06,2.47,10,1
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2019-08-07,1,"Provfiskad ","Strömming",4,0.088,0.078,4,1,1,63.5168,19.7563,NA,2019,"4","B7",2019-08-06,2.47,10,1
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2019-08-07,1,"Provfiskad ","Tånglake",2,0.036,0.038,2,1,1,63.5168,19.7563,NA,2019,"4","B7",2019-08-06,2.47,10,1
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2020-08-05,1,"Provfiskad ","Abborre",51,4.335,4.461,51,1,1,63.5168,19.7563,NA,2020,"4","B7",2020-08-17,3.16,10,-12
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2020-08-05,1,"Provfiskad ","Gärs",79,1.334,1.46,79,1,1,63.5168,19.7563,NA,2020,"4","B7",2020-08-17,3.16,10,-12
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2020-08-05,1,"Provfiskad ","Mört",12,1.986,1.926,12,1,1,63.5168,19.7563,NA,2020,"4","B7",2020-08-17,3.16,10,-12
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2020-08-05,1,"Provfiskad ","Nors",9,0.152,0.17,9,1,1,63.5168,19.7563,NA,2020,"4","B7",2020-08-17,3.16,10,-12
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2020-08-05,1,"Provfiskad ","Strömming",7,0.187,0.196,7,1,1,63.5168,19.7563,NA,2020,"4","B7",2020-08-17,3.16,10,-12
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2020-08-05,1,"Provfiskad ","Tånglake",5,0.095,0.099,5,1,1,63.5168,19.7563,NA,2020,"4","B7",2020-08-17,3.16,10,-12
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2021-08-11,1,"Provfiskad ","Abborre",29,3.566,3.805,29,1,1,63.5168,19.7563,NA,2021,"4","B7",2021-08-04,1.68,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2021-08-11,1,"Provfiskad ","Gärs",40,0.889,0.991,40,1,1,63.5168,19.7563,NA,2021,"4","B7",2021-08-04,1.68,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2021-08-11,1,"Provfiskad ","Mört",6,0.866,0.868,6,1,1,63.5168,19.7563,NA,2021,"4","B7",2021-08-04,1.68,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2021-08-11,1,"Provfiskad ","Nors",4,0.089,0.092,4,1,1,63.5168,19.7563,NA,2021,"4","B7",2021-08-04,1.68,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2021-08-11,1,"Provfiskad ","Strömming",2,0.031,0.027,2,1,1,63.5168,19.7563,NA,2021,"4","B7",2021-08-04,1.68,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2021-08-11,1,"Provfiskad ","Tånglake",1,0.012,0.012,1,1,1,63.5168,19.7563,NA,2021,"4","B7",2021-08-04,1.68,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2021-08-11,1,"Provfiskad ","Öring",1,0.865,0.898,1,1,1,63.5168,19.7563,NA,2021,"4","B7",2021-08-04,1.68,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2023-08-08,1,"Provfiskad ","Abborre",38,3.613,3.636,38,1,1,63.5168,19.7563,NA,2023,"4","B7",2023-08-01,2.2,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2023-08-08,1,"Provfiskad ","Gärs",10,0.185,0.186,10,1,1,63.5168,19.7563,NA,2023,"4","B7",2023-08-01,2.2,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2023-08-08,1,"Provfiskad ","Mört",13,2.425,2.341,13,1,1,63.5168,19.7563,NA,2023,"4","B7",2023-08-01,2.2,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2023-08-08,1,"Provfiskad ","Nors",4,0.073,0.068,4,1,1,63.5168,19.7563,NA,2023,"4","B7",2023-08-01,2.2,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2023-08-08,1,"Provfiskad ","Sik",1,0.191,0.207,1,1,1,63.5168,19.7563,NA,2023,"4","B7",2023-08-01,2.2,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2023-08-08,1,"Provfiskad ","Strömming",2,0.065,0.062,2,1,1,63.5168,19.7563,NA,2023,"4","B7",2023-08-01,2.2,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2023-08-08,1,"Provfiskad ","Stäm",1,0.103,0.102,1,1,1,63.5168,19.7563,NA,2023,"4","B7",2023-08-01,2.2,10,7
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2024-08-15,1,"Provfiskad ","Abborre",35,3.447,3.87,35,1,1,63.5168,19.7563,NA,2024,"4","B7",2024-08-12,2.865,10,3
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2024-08-15,1,"Provfiskad ","Gärs",47,1.336,1.476,47,1,1,63.5168,19.7563,NA,2024,"4","B7",2024-08-12,2.865,10,3
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2024-08-15,1,"Provfiskad ","Harr",1,0.23,0.262,1,1,1,63.5168,19.7563,NA,2024,"4","B7",2024-08-12,2.865,10,3
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2024-08-15,1,"Provfiskad ","Löja",1,0.025,0.027,1,1,1,63.5168,19.7563,NA,2024,"4","B7",2024-08-12,2.865,10,3
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2024-08-15,1,"Provfiskad ","Mört",12,2.159,2.01,12,1,1,63.5168,19.7563,NA,2024,"4","B7",2024-08-12,2.865,10,3
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2024-08-15,1,"Provfiskad ","Nors",33,0.626,0.586,33,1,1,63.5168,19.7563,NA,2024,"4","B7",2024-08-12,2.865,10,3
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2024-08-15,1,"Provfiskad ","Strömming",1,0.018,0.015,1,1,1,63.5168,19.7563,NA,2024,"4","B7",2024-08-12,2.865,10,3
"Fisketid natt","Antal översiktsnät","Norrbyn",311," 6-10 m","NEJ",2024-08-15,1,"Provfiskad ","Tånglake",1,0.02,0.018,1,1,1,63.5168,19.7563,NA,2024,"4","B7",2024-08-12,2.865,10,3
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","JA",2009-08-20,1,"Provfiskad ","Abborre",6,NA,0.297,6,1,1,63.5467,19.8437,NA,2009,"4","B7",2009-08-14,2.36,10,6
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","JA",2009-08-20,1,"Provfiskad ","Gärs",21,NA,0.984,21,1,1,63.5467,19.8437,NA,2009,"4","B7",2009-08-14,2.36,10,6
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","JA",2009-08-20,1,"Provfiskad ","Nors",12,NA,0.18,12,1,1,63.5467,19.8437,NA,2009,"4","B7",2009-08-14,2.36,10,6
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","JA",2009-08-20,1,"Provfiskad ","Sik",1,NA,0.145,1,1,1,63.5467,19.8437,NA,2009,"4","B7",2009-08-14,2.36,10,6
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","JA",2009-08-20,1,"Provfiskad ","Skarpsill",4,NA,0.094,4,1,1,63.5467,19.8437,NA,2009,"4","B7",2009-08-14,2.36,10,6
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","JA",2009-08-20,1,"Provfiskad ","Strömming",7,NA,0.16,7,1,1,63.5467,19.8437,NA,2009,"4","B7",2009-08-14,2.36,10,6
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","JA",2009-08-20,1,"Provfiskad ","Stäm",1,NA,0.102,1,1,1,63.5467,19.8437,NA,2009,"4","B7",2009-08-14,2.36,10,6
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2003-08-12,1,"Provfiskad ","Abborre",26,NA,1.881,26,1,1,63.5467,19.8437,NA,2003,"4","B7",2003-07-30,1.555,10,13
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2003-08-12,1,"Provfiskad ","Gärs",8,NA,0.286,8,1,1,63.5467,19.8437,NA,2003,"4","B7",2003-07-30,1.555,10,13
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2003-08-12,1,"Provfiskad ","Nors",42,NA,0.658,42,1,1,63.5467,19.8437,NA,2003,"4","B7",2003-07-30,1.555,10,13
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2003-08-12,1,"Provfiskad ","Sik",2,NA,0.33,2,1,1,63.5467,19.8437,NA,2003,"4","B7",2003-07-30,1.555,10,13
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2003-08-12,1,"Provfiskad ","Strömming",9,NA,0.189,9,1,1,63.5467,19.8437,NA,2003,"4","B7",2003-07-30,1.555,10,13
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2003-08-12,1,"Provfiskad ","Stäm",1,NA,0.088,1,1,1,63.5467,19.8437,NA,2003,"4","B7",2003-07-30,1.555,10,13
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Abborre",1,NA,0.078,1,1,1,63.5467,19.8437,NA,2004,"4","B7",2004-07-27,2.545,10,14
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Gärs",11,NA,0.539,11,1,1,63.5467,19.8437,NA,2004,"4","B7",2004-07-27,2.545,10,14
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Nors",4,NA,0.041,4,1,1,63.5467,19.8437,NA,2004,"4","B7",2004-07-27,2.545,10,14
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Sik",9,NA,2.081,9,1,1,63.5467,19.8437,NA,2004,"4","B7",2004-07-27,2.545,10,14
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Skarpsill",1,NA,0.014,1,1,1,63.5467,19.8437,NA,2004,"4","B7",2004-07-27,2.545,10,14
"Fisketid natt","Antal översiktsnät","Norrbyn",312," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Strömming",14,NA,0.224,14,1,1,63.5467,19.8437,NA,2004,"4","B7",2004-07-27,2.545,10,14
